"id","zh","pro","sss","ssx","zl","zm","item","ir","iw","jd","wd","jm","zz","ly","xly","class","jjsw","bzsw","xxsw","zcsw","htz","time","update_time"
"3033","70206900","浙江省","绍兴市","上虞区","RR","渔渡水库","PZ","1","1","120.8099","29.8637",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:38"
"3034","70207000","浙江省","绍兴市","上虞区","DD","上浦闸中干渠","Z","1","1","120.84","29.921944",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:33"
"3035","70207100","浙江省","绍兴市","上虞区","RR","上虞友谊水库","PZ","1","1","120.818325","29.910281",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:51"
"3036","70207130","浙江省","绍兴市","上虞区","DD","三兴闸内","Z","1","1","120.801","30.074",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:09"
"3037","70207150","浙江省","绍兴市","上虞区","ZZ","一号闸外","Z","1","1","120.684","30.1568",,,"钱塘江",,,,,,,,,"2/12/2021 10:58:03"
"3038","70207180","浙江省","杭州市","滨江区","TT","江边","PZ","1","1","120.17477","30.202947",,,"钱塘江",,,,,,,,,"2/12/2021 10:58:01"
"3039","70207400","浙江省","杭州市","萧山区","ZZ","萧山","PZ","1","1","120.25916","30.158333",,,"钱塘江",,,"4.6","4.9",,,,,"1/12/2021 18:42:47"
"3040","70207450","浙江省","杭州市","萧山区","ZZ","中医院泵站","PZ","1","1","120.275277","30.168611",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:59"
"3041","70207500","浙江省","杭州市","萧山区","ZZ","呤龙闸","PZ","1","1","120.366894","30.159155",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:17"
"3042","70207550","浙江省","杭州市","萧山区","ZZ","坎山闸","PZ","1","1","120.409638","30.180559",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:35"
"3043","70207600","浙江省","绍兴市","柯桥区","ZZ","钱清","PZ","1","1","120.4082","30.1222","85黄海","绍兴市柯桥区钱清镇白马山村","钱塘江",,,,,,,"5.16","1962-09-07","24/10/2021 14:42:58"
"3044","70207800","浙江省","绍兴市","柯桥区","ZZ","柯桥","PZ","1","1","120.5125","30.0817","85黄海","绍兴市柯桥区柯桥镇双梅村","钱塘江",,,,,,,"5","2013-10-08","24/10/2021 14:42:58"
"3045","70208000","浙江省","绍兴市","越城区","ZZ","绍兴","PZ","1","1","120.583885","29.983889","85黄海","绍兴市越城区城南街道温馨花园小区","钱塘江",,,"4.3","4.5",,,"5.02","2013-10-08","24/10/2021 14:42:58"
"3046","70208200","浙江省","绍兴市","嵊州市","PP","东湖","P","1","1","120.62261","29.653776",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:36"
"3047","70208400","浙江省","绍兴市","柯桥区","ZZ","陶堰","PZ","1","1","120.7381","30.0173","85黄海","绍兴市柯桥区陶堰镇浔阳村","钱塘江",,,,,,,"5.44","1962-09-06","24/10/2021 14:42:58"
"3048","7020F210","浙江省","绍兴市","柯桥区","DD","曹娥江闸","Z","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3049","70210000","浙江省","绍兴市","柯桥区","ZZ","安昌","PZ","1","1","120.4879","30.1371",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:20"
"3050","70210200","浙江省","绍兴市","柯桥区","ZZ","陶里","PZ","1","1","120.5437","30.1402","85黄海","绍兴市柯桥区齐贤镇压陶里村","钱塘江",,,,,,,"4.878","2013-10-08","24/10/2021 14:42:58"
"3051","70210250","浙江省","绍兴市","柯桥区","DD","滨海节制闸","Z","1","1","120.710362","30.235478",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:57"
"3052","70210300","浙江省","绍兴市","柯桥区","DD","滨海排涝闸","Z","1","1","120.717055","30.239053",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:15"
"3053","70210700","浙江省","绍兴市","柯桥区","DD","新三江闸上","PZ","1","1","120.628056","30.130167",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:33"
"3054","70210701","浙江省","绍兴市","柯桥区","ZZ","新三江闸下","Z","1","1","120.628361","30.130167",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:28"
"3055","70210750","浙江省","绍兴市","越城区","ZZ","赵墅","PZ","1","1","120.593489","30.0439",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:47"
"3056","70210800","浙江省","绍兴市","柯桥区","DD","马山闸上","PZ","1","1","120.701944","30.085833","85黄海","绍兴市袍江开发区孙端镇后双盆村（马山闸）","钱塘江",,,,,,,"5.164","1962-09-07","24/10/2021 14:42:58"
"3057","70210900","浙江省","绍兴市","柯桥区","DD","楝树下闸上","Z","1","1","120.718021","30.080387",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:22"
"3058","70210901","浙江省","绍兴市","柯桥区","DD","楝树下闸下","Z","1","1","120.718746","30.08245",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:41"
"3059","70211100","浙江省","绍兴市","上虞区","DD","汇联闸","PZ","1","1","120.7657","30.0847",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:37"
"3060","70211400","浙江省","杭州市","萧山区","ZZ","闻堰塘河","Z","1","1","120.181787","30.121729","85黄海","闻堰镇东旺三孔闸","钱塘江",,,,,,,"5.72","2001-06-26","24/10/2021 14:42:58"
"3061","70211420","浙江省","杭州市","萧山区","ZZ","小砾山","PZ","1","1","120.186666","30.111944",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:12"
"3062","70211440","浙江省","杭州市","萧山区","RR","湘湖","PZ","1","1","120.219246","30.147566",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:30"
"3063","70211470","浙江省","杭州市","萧山区","ZZ","新街大沿河泵站","PZ","1","1","120.213888","30.11067",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:26"
"3064","70211480","浙江省","杭州市","萧山区","ZZ","五七泵站","PZ","1","1","120.25056","30.174268",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:44"
"3065","70211500","浙江省","杭州市","萧山区","ZZ","北干墩里湖泵站","PZ","1","1","120.284816","30.185919",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:03"
"3066","70211600","浙江省","杭州市","萧山区","ZZ","临浦塘河","PZ","1","1","120.244169","30.039724","85黄海","临浦镇峙山闸","钱塘江",,,,,,,"5.779","1962-09-06","24/10/2021 14:42:58"
"3067","70211700","浙江省","杭州市","萧山区","ZZ","渔临关","PZ","1","1","120.287222","30.113333",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:36"
"3068","70211810","浙江省","绍兴市","柯桥区","ZZ","杨汛桥","PZ","1","1","120.3204","30.1255",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:32"
"3069","70211820","浙江省","杭州市","萧山区","RR","萧山东坞水库","PZ","1","1","120.322577","30.069061",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:50"
"3070","70211830","浙江省","绍兴市","柯桥区","RR","九老山水库","PZ","1","1","120.421961","29.97521",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:08"
"3071","70211850","浙江省","绍兴市","柯桥区","RR","平原畈水库","PZ","1","1","120.414934","29.986419",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:25"
"3072","70211900","浙江省","绍兴市","柯桥区","RR","长征水库","PZ","1","1","120.393686","30.02674",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:42"
"3073","70211950","浙江省","绍兴市","柯桥区","RR","兰亭解放水库","PZ","1","1","120.481944","29.941111",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:40"
"3074","70212000","浙江省","绍兴市","柯桥区","ZZ","汪家埭","PZ","1","1","120.366546","30.086835",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:58"
"3075","70212020","浙江省","绍兴市","柯桥区","RR","柯桥青山水库","Z","1","1","120.393128","30.065722",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:15"
"3076","70212040","浙江省","绍兴市","柯桥区","RR","湖塘岭下水库","PZ","1","1","120.395749","30.052505",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:34"
"3077","70212060","浙江省","绍兴市","柯桥区","ZZ","鉴湖湖塘","PZ","1","1","120.4199","30.0719",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:29"
"3078","70212080","浙江省","绍兴市","柯桥区","RR","马坞水库","PZ","1","1","120.426813","29.996011",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:47"
"3079","70212090","浙江省","绍兴市","柯桥区","RR","永信水库","PZ","1","1","120.425833","30.016111",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:05"
"3080","70212100","浙江省","绍兴市","柯桥区","RR","塔溪水库","PZ","1","1","120.460106","29.997684",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:23"
"3081","70212120","浙江省","绍兴市","柯桥区","RR","洪溪水库","PZ","1","1","120.451574","29.984467",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:19"
"3082","70212140","浙江省","绍兴市","柯桥区","RR","烂船湾水库","PZ","1","1","120.439193","29.93896",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:37"
"3083","70212160","浙江省","绍兴市","柯桥区","RR","四亩坝水库","PZ","1","1","120.445997","29.942585",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:56"
"3084","70212180","浙江省","绍兴市","柯桥区","RR","兰亭水库","PZ","1","1","120.511461","29.876148",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:13"
"3085","70212220","浙江省","绍兴市","柯桥区","RR","铜坑庵水库","PZ","1","1","120.461166","29.905109",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:31"
"3086","70212240","浙江省","绍兴市","柯桥区","RR","兰东水库","PZ","1","1","120.524845","29.915576",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:27"
"3087","70212250","浙江省","绍兴市","柯桥区","RR","柯桥里石门水库","PZ","1","1","120.520833","29.920833",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:45"
"3088","70212260","浙江省","绍兴市","柯桥区","RR","夏履解放水库","PZ","1","1","120.348611","30.024444",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:51"
"3089","70212280","浙江省","绍兴市","柯桥区","RR","柯桥友谊水库","PZ","1","1","120.989033","29.741525",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:21"
"3090","70212300","浙江省","绍兴市","柯桥区","RR","平水江水库","PZ","1","1","120.605278","29.871111",,,"钱塘江",,,,,,"46.5",,,"1/12/2021 18:54:48"
"3091","70212420","浙江省","绍兴市","柯桥区","RR","柯桥大石门水库","PZ","1","1","120.6158","29.8448",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:35"
"3092","70212440","浙江省","绍兴市","柯桥区","RR","柯桥幸福水库","PZ","1","1","120.5904","29.8243",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:53"
"3093","70212460","浙江省","绍兴市","柯桥区","RR","石桥水库","PZ","1","1","120.585","29.8305",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:11"
"3094","70212480","浙江省","绍兴市","柯桥区","RR","西岭水库","PZ","1","1","120.637222","29.881944",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:28"
"3095","70212500","浙江省","绍兴市","柯桥区","RR","兰若寺水库","PZ","1","1","120.6594","29.8984",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:24"
"3096","70212800","浙江省","绍兴市","上虞区","ZZ","上虞东关","PZ","1","1","120.8132","30.0069","85黄海","上虞区东关街道","钱塘江",,,,,,,"5.06","2013-10-08","24/10/2021 14:42:58"
"3097","70213400","浙江省","绍兴市","上虞区","RR","万团水库","PZ","1","1","120.7741","29.945583",,,"钱塘江",,,,,,,,,"2/12/2021 10:57:37"
"3098","70213600","浙江省","绍兴市","上虞区","RR","谢岙水库","PZ","1","1","120.78676","29.93376",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:33"
"3099","70213800","浙江省","绍兴市","上虞区","RR","天打石水库","PZ","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3100","70220100","浙江省","金华市","磐安县","PP","王坞坑雨量","P","1","1","120.6338","29.14235",,,"钱塘江",,,,,,,,,"2/12/2021 10:56:51"
"3101","70220200","浙江省","金华市","磐安县","PP","尚湖","P","1","1","120.658435","29.146443",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3102","70220210","浙江省","金华市","磐安县","PP","花溪","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3103","70220300","浙江省","金华市","磐安县","ZZ","丁埠头","ZP","1","1","120.613263","28.930629",,,"椒江",,,,,,,,,"2/12/2021 10:57:09"
"3104","70220350","浙江省","金华市","磐安县","PP","雅庄","P","1","1","120.68594","29.184008",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3105","70220400","浙江省","金华市","磐安县","PP","岭口雨量","P","1","1","120.644828","29.237914",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3106","70220500","浙江省","金华市","磐安县","PP","西坑畈","P","1","1","120.671177","29.223588",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3107","70221100","浙江省","金华市","东阳市","PP","东井","P","1","1","120.696625","29.289921",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3108","70221300","浙江省","绍兴市","新昌县","PP","安山","P","1","1","120.749177","29.335329",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3109","70221500","浙江省","绍兴市","新昌县","PP","外湾雨量","P","1","1","120.813094","29.233429",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3110","70221600","浙江省","绍兴市","新昌县","PP","回山","PE","1","1","120.8114","29.2735",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3111","70221700","浙江省","绍兴市","新昌县","PP","长征雨量","P","1","1","120.8966","29.2877",,,"椒江",,,,,,,,,"2/12/2021 14:04:37"
"3112","70221900","浙江省","绍兴市","新昌县","PP","报国","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3113","70222000","浙江省","绍兴市","新昌县","PP","儒岙","P","1","1","120.921617","29.370561",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3114","70222002","浙江省","绍兴市","新昌县","PP","夹水","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3115","70222100","浙江省","绍兴市","新昌县","PP","后岱山","P","1","1","120.8395","29.3754",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3116","70222400","浙江省","绍兴市","新昌县","PP","澄潭雨量","P","1","1","120.798","29.45",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3117","70222500","浙江省","绍兴市","新昌县","PP","山头","P","1","1","120.8128","29.4866",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3118","70222600","浙江省","绍兴市","嵊州市","PP","嵊州岭根","P","1","1","120.68912","29.429121",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3119","70223200","浙江省","绍兴市","新昌县","PP","芹塘","P","1","1","121.1088","29.3154",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3120","70223400","浙江省","绍兴市","新昌县","PP","新昌茅洋","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3121","70223800","浙江省","绍兴市","新昌县","PP","新昌东山","P","1","1","120.985698","29.357291",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3122","70224200","浙江省","绍兴市","新昌县","PP","小将","P","1","1","121.114052","29.381505",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3123","70224600","浙江省","绍兴市","新昌县","PP","大市聚","P","1","1","121.051","29.4539",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3124","70225850","浙江省","绍兴市","嵊州市","PP","留王","P","1","1","120.479715","29.500834",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3125","70225900","浙江省","绍兴市","嵊州市","PP","水口","P","1","1","120.503026","29.514051",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3126","70226000","浙江省","绍兴市","嵊州市","PP","大崑","P","1","1","120.529795","29.483266",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3127","70226200","浙江省","金华市","东阳市","PP","三单","P","1","1","120.6425","29.2895",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3128","70226400","浙江省","绍兴市","嵊州市","PP","玠溪","P","1","1","120.62388","29.354523",,,"钱塘江水系",,,,,,,,,"2/12/2021 14:04:37"
"3129","70227200","浙江省","绍兴市","嵊州市","PP","江夏","P","1","1","120.564","29.5601",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3130","70227400","浙江省","绍兴市","嵊州市","PP","上枝头舞","P","1","1","120.5114","29.5807",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3131","70227410","浙江省","绍兴市","嵊州市","PP","清潭","P","1","1","120.513","29.595",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3132","70227420","浙江省","绍兴市","嵊州市","PP","葛村","P","1","1","120.514","29.5957",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3133","70227800","浙江省","绍兴市","嵊州市","PP","石璜","P","1","1","120.6548","29.5333",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3134","70228400","浙江省","绍兴市","嵊州市","PP","崇仁","P","1","1","120.7031","29.609",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3135","70228500","浙江省","绍兴市","嵊州市","PP","王家年","P","1","1","120.725944","29.683778",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3136","70228900","浙江省","绍兴市","新昌县","PP","三坑","P","1","1","121.195753","29.392659",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:37"
"3137","70228950","浙江省","绍兴市","新昌县","PP","结溪","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3138","70228980","浙江省","绍兴市","新昌县","PP","五星雨量","P","1","1","121.19447","29.439282",,,,,,,,,,,,"24/10/2021 11:41:08"
"3139","70229000","浙江省","绍兴市","新昌县","PP","雪头","P","1","1","121.176959","29.426288",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3140","70229100","浙江省","绍兴市","新昌县","PP","蔡峰","P","1","1",,,,,,,,,,,,,,"22/2/2021 01:24:17"
"3141","70229150","浙江省","绍兴市","新昌县","PP","上徐","P","1","1","121.135202","29.498207",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3142","70229400","浙江省","绍兴市","新昌县","ZZ","沙溪","PZ","1","1","121.12918","29.515049",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3143","70229500","浙江省","绍兴市","新昌县","PP","庵庙前","P","1","1","121.069395","29.502724",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3144","70229600","浙江省","绍兴市","新昌县","PP","钦寸","P","1","1","121.000126","29.514581",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3145","70229800","浙江省","绍兴市","嵊州市","PP","张婆坞","P","1","1","121.084732","29.598758",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3146","70229900","浙江省","绍兴市","嵊州市","PP","嵊州东坑","P","1","1","121.027067","29.633669",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3147","70230100","浙江省","绍兴市","嵊州市","PP","牛团仓","P","1","1","121.0373","29.6755",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3148","70230700","浙江省","绍兴市","嵊州市","PP","东坂庄","P","1","1","120.905306","29.635194",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3149","70231200","浙江省","绍兴市","嵊州市","PP","嵊州梅坑","P","1","1","120.952504","29.686259",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3150","70231500","浙江省","绍兴市","嵊州市","PP","祝岙","P","1","1","120.769972","29.7085",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3151","70234000","浙江省","绍兴市","上虞区","PP","平岗","P","1","1","120.958056","29.750583",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3152","70234900","浙江省","宁波市","余姚市","PP","南岚","P","1","1","121.123252","29.807737",,,"甬江",,,,,,,,,"2/12/2021 14:04:38"
"3153","70235300","浙江省","绍兴市","嵊州市","PP","杜家山","P","1","1","120.7491","29.7392",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3154","70235600","浙江省","绍兴市","嵊州市","PP","谷来","P","1","1","120.6406","29.6898",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3155","70236350","浙江省","绍兴市","柯桥区","PP","谢村雨量","P","1","1","120.6274","29.7673",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3156","70236800","浙江省","绍兴市","柯桥区","PP","稽东","P","1","1","120.575","29.7768",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3157","70240000","浙江省","绍兴市","柯桥区","PP","漓渚","P","1","1","120.459","29.9548",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3158","70240100","浙江省","绍兴市","柯桥区","PP","柯桥谢家桥","P","1","1","120.497351","29.890648",,,,,,,,,,,,"24/10/2021 14:10:59"
"3159","70240300","浙江省","绍兴市","柯桥区","PP","岔路口","P","1","1","120.5565","29.8181",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
"3160","70240600","浙江省","绍兴市","柯桥区","PP","尧郭","P","1","1","120.6053","29.8308",,,"钱塘江",,,,,,,,,"2/12/2021 14:04:38"
